,LAT,LON,INCOME,MEDIAN,STDEV
18018,39.732307899999995,-74.515457,79895,67064,55929
18019,39.93678679999999,-75.1066438,39958,21912,51151
18020,39.951399200000004,-75.1138309,20758,14169,21035
18021,39.9486792,-75.08683459999999,54851,44597,46162
18022,39.944511,-75.0778699,59486,300000,43767
18023,39.924330499999996,-75.099164,25568,26977,15730
18024,39.9218365,-75.1259045,37414,30744,27809
18025,39.9388158,-75.07611379999999,57451,300000,39639
18026,39.95661629999999,-75.04976440000002,83739,300000,49469
18027,39.9501199,-75.0500897,65151,46660,55446
18028,39.9156845,-74.6941552,84488,64690,64238
18029,39.932832700000006,-74.99598890000001,111887,95511,69195
18030,39.9005316,-74.9726164,108246,102929,60428
18031,39.8885691,-74.949236,135702,300000,58325
18032,39.8983474,-75.00281679999999,141054,300000,72734
18033,39.916816,-75.048704,131254,300000,66523
18034,39.916477799999996,-75.09554859999999,55951,41504,47582
18035,39.9135891,-75.0746582,107898,93221,68197
18036,39.884644,-75.107844,77073,54663,62768
18037,39.893342,-75.0638041,89741,300000,68465
18038,39.8831031,-75.0529487,112693,300000,74686
18039,39.9061675,-74.9310806,82257,68784,59524
18040,39.8834408,-75.03410809999998,171933,300000,76427
18041,39.866224700000004,-75.07425440000002,65010,58826,46367
18042,39.8533975,-75.06544759999998,55350,60220,34763
18043,39.84595,-75.0156032,67929,56407,52341
18044,39.83092,-74.9446097,146637,300000,66499
18045,39.5291701,-74.9452046,60634,45612,50995
18046,39.828691,-74.9683234,93533,300000,56549
18047,39.8121796,-75.0170313,29255,29832,16032
18048,39.8319323,-75.0078375,54556,48692,38909
18049,39.8119201,-75.0374303,103061,106775,67273
18050,39.812090399999995,-75.0725353,91219,300000,66639
18051,40.1327618,-74.71786359999999,104648,96529,60942
18052,39.7460679,-75.0130262,102314,97031,51951
18053,39.8027459,-74.9838085,59858,47764,46218
18054,39.7728713,-74.88612109999998,77917,300000,44685
18055,39.756832200000005,-74.91189849999999,80212,61292,60022
18056,39.706924,-74.9604808,59488,44556,46277
18057,39.9412711,-75.1190505,40836,18504,46705
18058,39.892439200000005,-75.0823209,78820,70881,55384
18059,39.82869,-75.0215929,90977,89226,58932
18060,39.7841836,-74.9696939,60102,45786,46144
18061,39.8860637,-75.089096,94124,300000,42578
18062,39.9329219,-75.1180881,36518,23229,41224
18063,39.2977674,-74.5781197,112218,74310,85918
18064,39.2787499,-74.6557031,70858,300000,36614
18065,39.2206495,-74.8522676,72986,66550,51650
18066,39.090062599999996,-74.7322187,90638,78623,69459
18067,39.003781599999996,-74.7973224,33509,23288,28937
18068,38.9702776,-74.83709549999999,69826,51796,61626
18069,39.0137385,-74.92616120000001,51018,37672,45061
18070,38.9476904,-74.94690279999999,66161,53181,46259
18071,39.043415100000004,-74.878788,78055,66047,46140
18072,39.2737695,-75.0453429,75477,66196,60622
18073,39.924330499999996,-75.099164,33659,18494,41571
18074,39.3962734,-75.3675507,80564,70491,53895
18075,39.4948296,-75.21858929999999,86318,300000,58995
18076,39.4378151,-75.2163733,62261,300000,44288
18077,39.396843700000005,-75.03071899999999,52915,34970,46121
18078,39.4094414,-75.0446969,71914,57121,56682
18079,39.49747120000001,-75.02284870000001,81891,300000,64622
18080,39.4891903,-74.9736358,98474,81543,69762
18081,39.5232826,-75.01812779999999,56897,44465,44286
18082,39.4859494,-75.02870959999998,74487,48854,60035
18083,40.774330400000004,-74.1828893,52044,46850,38310
18084,39.9623532,-75.0388219,70987,66937,54500
18085,40.761125899999996,-74.1853896,39029,28276,35454
18086,40.743114,-74.1985578,40494,26539,44066
18087,40.7486092,-74.23194129999999,78575,300000,64894
18088,40.7376723,-74.2452547,35351,28018,28729
18089,40.7417853,-74.226135,29051,21557,22147
18090,40.7287222,-74.20781070000001,29849,22214,26079
18091,40.7186473,-74.2182783,30066,22745,27835
18092,40.7096953,-74.21593879999999,61107,51326,50108
18093,40.699392100000004,-74.202873,28040,13464,40135
18094,40.7191637,-74.2131884,49945,49864,26013
18095,39.87824929999999,-74.984689,140269,132041,77355
18096,40.72706420000001,-74.18713709999999,43998,38712,31229
18097,40.7223247,-74.16126159999999,50751,41857,39394
18098,40.7180744,-74.1338723,0,0,0
18099,40.728282899999996,-74.15981579999999,50408,300000,37451
18100,40.73413370000001,-74.1767784,40963,37574,32478
18101,40.761005,-74.17987,43578,32918,40816
18102,40.7741049,-74.16748829999999,36890,23992,40569
18103,40.782236299999994,-74.21824759999998,49005,51613,29779
18104,40.7722641,-74.19766390000001,88579,300000,42908
18105,40.769738700000005,-74.2163329,44092,34367,34649
18106,39.903169500000004,-75.05444820000001,86878,74188,62565
18107,40.7598252,-74.19740999999999,62995,52335,46092
18108,40.7642942,-74.2204776,37679,32716,28427
18109,40.7516836,-74.2187781,43501,29869,34940
18110,40.715705,-74.2467673,55490,300000,50426
18111,40.7268662,-74.2414104,52353,36386,28620
18112,40.7335549,-74.226718,59271,46472,46192
18113,40.711794299999994,-74.2342821,54696,49544,35588
18114,40.722325899999994,-74.2211684,40193,38862,35280
18115,40.829768200000004,-74.15891090000001,122578,300000,64756
18116,40.8144901,-74.1410494,79868,77013,49819
18117,39.8793503,-75.1203958,66643,60838,47118
18118,40.822018299999996,-74.1660219,124539,100575,69175
18119,40.8008457,-74.1737271,86979,91833,51304
18120,40.8004896,-74.15086679999999,63146,55335,46046
18121,40.7920348,-74.15894859999999,89058,300000,66086
18122,40.8357765,-74.1842352,144043,300000,85497
18123,40.8198568,-74.1890077,125910,300000,73139
18124,40.8021195,-74.1821534,81812,40690,84219
18125,40.7890843,-74.202714,89883,300000,60175
18126,40.7762739,-74.1915099,76914,69750,52477
18127,40.850831899999996,-74.20380240000001,117373,300000,87143
18128,39.8834408,-75.03410809999998,168810,300000,76869
18129,40.834884499999994,-74.2000378,180138,300000,78380
18130,40.82009229999999,-74.21416909999999,99346,74247,75589
18131,40.8094167,-74.22910329999999,142618,300000,81132
18132,40.7955828,-74.2198605,91028,77347,62538
18133,40.803261799999994,-74.2530492,108576,76187,86679
18134,40.7931915,-74.2318321,79585,300000,55535
18135,40.77283189999999,-74.24356999999999,67519,300000,49618
18136,40.769512799999994,-74.26678670000001,133518,300000,69282
18137,40.7680675,-74.22440379999999,37682,31760,28838
18138,40.7633953,-74.2353303,37950,30008,32293
18139,39.84595,-75.0156032,73482,64266,51948
18140,40.7544519,-74.26926759999999,166307,300000,85131
18141,40.7419348,-74.26491209999999,91242,75913,68765
18142,40.7306679,-74.2650859,145323,140678,80251
18143,40.7186695,-74.2597557,105662,300000,65767
18144,40.739664700000006,-74.34252120000001,216503,300000,56951
18145,40.724774100000005,-74.29511690000001,124954,300000,75313
18146,40.804718900000005,-74.33344759999999,158715,191864,91650
18147,40.7730138,-74.31104520000001,91188,79831,72839
18148,40.8281268,-74.276197,166235,158471,76888
18149,40.8413196,-74.2524028,161195,300000,74783
18150,39.8121796,-75.0170313,42066,36290,33463
18151,40.861718599999996,-74.2391149,133340,129734,76206
18152,40.850086299999994,-74.21897729999999,102166,300000,74212
18153,40.8645004,-74.2599958,164915,201523,91276
18154,40.8375617,-74.30948790000001,143648,300000,71885
18155,40.73338629999999,-74.18429259999999,25940,14374,27459
18156,39.3464653,-74.63551740000001,95668,83496,64032
18157,40.7187885,-74.1936395,28659,19758,26350
18158,39.8531571,-75.1588353,77161,64167,49057
18159,39.854719200000005,-75.1987161,87079,79258,59980
18160,39.8399753,-75.2399603,29229,300000,21597
18161,39.790518799999994,-75.24059179999999,121251,112554,69679
18162,39.8315717,-75.0790556,55767,49959,40938
18163,39.7676937,-75.14537840000001,123583,122341,64434
18164,39.8338191,-75.14755759999998,52799,36319,47997
18165,39.8434083,-75.1137738,65101,63124,41639
18166,39.794057200000005,-75.1269439,66723,42528,63954
18167,39.7545144,-75.0825843,112013,101294,60597
18168,39.736864399999995,-75.05626590000001,61646,38768,59594
18169,39.724131,-75.087075,89998,83602,53650
18170,39.737057799999995,-75.1236416,100207,300000,66812
18171,39.7002711,-75.1409036,88800,83094,55478
18172,39.6637555,-75.0775045,86719,300000,74152
18173,39.7920594,-74.93698549999999,89152,78483,65643
18174,39.6775104,-74.9792522,89518,300000,48540
18175,39.70588529999999,-75.0141507,80668,78711,48960
18176,39.5631405,-75.01951020000001,81965,72623,57525
18177,39.662751799999995,-75.1569719,82953,300000,68343
18178,39.74588370000001,-75.310947,84951,78913,56901
18179,40.7532468,-74.0469179,33099,20114,32048
18180,40.7461586,-74.0529473,76044,55641,55267
18181,40.739957000000004,-74.0623685,57256,38524,52936
18182,40.7381021,-74.0470562,57743,39520,49510
18183,40.7307624,-74.06559190000002,66085,56536,53985
18184,39.706924,-74.9604808,60813,49854,45897
18185,40.726646,-74.0731509,65782,57808,42805
18186,40.722611799999996,-74.06416540000001,54666,40321,51306
18187,40.721977700000004,-74.0762101,102794,82858,68025
18188,40.7144211,-74.07656440000001,30500,17415,38241
18189,40.7205425,-74.0956709,91239,78423,62197
18190,40.708617499999995,-74.1042445,87485,63583,64421
18191,40.6882887,-74.0707233,144886,148069,77523
18192,40.694374700000004,-74.1000713,37883,34734,30008
18193,40.7205305,-74.0525302,50358,24982,55791
18194,40.722417799999995,-74.04319140000001,85108,63812,73434
18195,39.82869,-75.0215929,80312,71598,52778
18196,40.7157926,-74.0393041,171555,192385,79606
18197,40.6913019,-74.111069,54104,42240,38099
18198,40.6723886,-74.08083309999999,0,0,0
18199,40.669297,-74.1270427,62142,45840,42675
18200,40.6611658,-74.1183313,50496,38236,46449
18201,40.656756,-74.124645,46985,36501,44097
18202,40.6454263,-74.1337887,69034,53918,58186
18203,40.7700307,-74.1515035,110613,107622,60849
18204,40.7537092,-74.14283509999999,89388,73621,58526
18205,40.7577921,-74.1548544,72246,63324,50523
18206,39.229237899999994,-74.636834,73191,72343,53840
18207,40.748223100000004,-74.1565371,68281,52812,58728
18208,40.8078624,-74.00540579999999,64660,300000,51667
18209,40.796225799999995,-74.00469629999999,70074,50114,64808
18210,40.798975899999995,-74.0187709,54260,34189,38459
18211,40.780865000000006,-74.0322953,78124,72701,54255
18212,39.3573721,-74.4481225,42491,31801,39234
18213,40.79296110000001,-74.0052121,48767,36258,38554
18214,40.7881657,-74.0079522,67035,300000,46989
18215,40.786298200000004,-74.0135541,45642,38746,36945
18216,40.785974200000005,-74.0212829,47469,46965,32309
18217,40.7751453,-74.0247026,46628,46857,32319
18218,39.090062599999996,-74.7322187,105761,84144,77996
18219,40.770384299999996,-74.0303996,56365,47179,48263
18220,40.764778799999995,-74.0392651,64137,300000,43331
18221,40.7576373,-74.0431214,45408,37196,36067
18222,40.7771469,-74.0156276,111572,93667,87112
18223,40.753947700000005,-74.0314132,135455,125553,78897
18224,40.7468565,-74.03023859999999,104042,86776,67047
18225,40.74456370000001,-74.0360846,131932,118491,78552
18226,40.737908600000004,-74.0398447,180406,300000,67920
18227,40.791193299999996,-74.05854649999999,90323,82651,51485
18228,40.690168799999995,-74.77168459999999,165370,174383,74628
18229,39.015273,-74.9463412,64275,52133,53940
18230,40.7045436,-74.9499493,113227,92543,77576
18231,40.59453189999999,-75.02656590000001,88760,79900,60517
18232,40.670022499999995,-74.8902706,110221,104639,65233
18233,40.625094,-74.8127595,132461,123170,80021
18234,40.5382216,-74.791844,86594,300000,45890
18235,40.4898208,-74.8037901,129621,300000,80411
18236,40.4397619,-74.9563288,100120,88416,68592
18237,40.2022275,-74.7498113,42995,24205,41849
18238,40.2070308,-74.746663,53146,39894,48411
18239,40.2100718,-74.754616,46921,32217,45499
18240,39.238828000000005,-74.9434814,0,0,0
18241,40.2284239,-74.7808723,48618,39427,33127
18242,40.2357259,-74.7743859,20991,17724,15615
18243,40.2335343,-74.7569563,60600,54273,52145
18244,40.2197891,-74.7465438,55090,300000,35132
18245,40.1733565,-74.7264394,68177,300000,45484
18246,40.1971464,-74.7150285,49738,300000,32733
18247,40.228207299999994,-74.7235843,34966,22946,31123
18248,40.2568316,-74.6776468,122788,119633,55294
18249,40.211792700000004,-74.6486071,102435,300000,52339
18250,40.23989829999999,-74.6663253,108172,300000,56548
18251,39.4283282,-75.23277890000001,31911,24261,30404
18252,40.2495961,-74.73994029999999,69752,57731,50328
18253,40.2726746,-74.7155712,76022,50908,69447
18254,40.25799620000001,-74.7640071,77495,300000,52522
18255,40.2574792,-74.7860689,87421,86801,50896
18256,40.2637814,-74.81694240000002,90564,300000,60282
18257,40.3249229,-74.7887796,143985,300000,65846
18258,40.375685700000005,-74.6466348,168030,300000,74344
18259,40.3334071,-74.6682964,180508,300000,79649
18260,40.305506799999996,-74.622636,139539,163638,86007
18261,40.268457399999996,-74.52580379999999,73676,300000,54913
18262,39.4094414,-75.0446969,75169,60420,57932
18263,40.2861744,-74.5494516,131449,300000,79641
18264,40.348085299999994,-74.671759,130970,123781,103699
18265,40.590231200000005,-74.46559470000001,108679,300000,59344
18266,40.5683401,-74.4599415,56604,43222,47922
18267,40.5474534,-74.45051059999999,114218,300000,58550
18268,39.34112879999999,-74.586106,103676,96364,61073
18269,40.535385,-74.485589,114706,300000,51925
18270,40.5918278,-74.4028722,66014,300000,38286
18271,40.5007036,-74.418221,102411,300000,56360
18272,40.5909848,-74.3527309,145507,300000,70350
18273,40.557553799999994,-74.39055090000001,117130,300000,68332
18274,39.5232826,-75.01812779999999,61089,45894,46940
18275,40.562886799999994,-74.33922209999999,155192,145910,74816
18276,40.5417026,-74.3930927,123420,300000,54025
18277,40.504867700000005,-74.4070873,57816,42796,49109
18278,40.4965666,-74.39931329999999,99769,300000,66062
18279,40.5456866,-74.335575,112854,300000,63166
18280,40.545924,-74.37292159999998,149990,300000,67924
18281,40.6028809,-74.326651,108373,300000,69004
18282,40.5770617,-74.3282163,65742,51597,68674
18283,40.5706075,-74.305903,111144,300000,68387
18284,40.577037700000005,-74.2794652,65441,48383,58329
18285,40.7594056,-74.1919922,38894,28130,33129
18286,40.5543688,-74.28709599999999,84951,72137,55869
18287,40.5445194,-74.31878209999999,73943,66903,53643
18288,40.530854,-74.2938116,46338,35054,34171
18289,40.5961445,-74.2205421,53173,44545,42302
18290,40.5348823,-74.28013890000001,80870,66031,60023
18291,40.51999,-74.2727323,79593,62557,51842
18292,40.516641799999995,-74.28055129999998,68998,55559,56924
18293,40.500651399999995,-74.2696942,58304,38027,56555
18294,40.492005400000004,-74.4539497,57859,39573,52669
18295,40.4797734,-74.4492493,38694,36859,28062
18296,40.744956,-74.2038062,44597,29426,51770
18297,40.483622600000004,-74.4296756,182500,300000,18428
18298,40.4627852,-74.4920028,71780,45689,59545
18299,40.4490013,-74.50918730000001,127118,115406,78899
18300,40.4502231,-74.4347863,78790,300000,62924
18301,40.3921315,-74.41666020000001,66989,51568,54665
18302,40.4250695,-74.3977324,113983,112972,71746
18303,40.4543424,-74.388947,67889,55546,47658
18304,40.4641604,-74.36855030000001,110792,300000,60280
18305,40.468362799999994,-74.335274,79995,69075,53028
18306,40.456260799999995,-74.2843404,88174,300000,42661
18307,40.735937299999996,-74.2008767,35505,30079,32110
18308,40.4808136,-74.27477490000001,60629,300000,44237
18309,40.4154646,-74.3262613,73734,63064,42898
18310,40.4493435,-74.3046767,90719,300000,54118
18311,40.4341191,-74.2740005,56045,38659,46941
18312,40.457093,-74.2445218,85248,300000,42132
18313,40.2960171,-74.4278661,157963,300000,80428
18314,40.3340477,-74.4645186,49176,38146,42728
18315,40.3558346,-74.4271563,130971,125822,91504
18316,40.4068165,-74.5584821,91336,80310,61167
18317,40.3800709,-74.4957787,151913,300000,75972
18318,40.710806299999994,-74.223075,58365,39325,51640
18319,40.344246000000005,-74.5979163,180672,300000,66721
18320,40.333921600000004,-74.566133,89394,78860,56255
18321,40.584185,-74.261911,86371,70226,63334
18322,40.4538994,-74.411108,126308,113502,70328
18323,40.413219299999994,-74.0207698,89823,78722,61026
18324,40.4405777,-74.10225770000001,77315,300000,52335
18325,40.4195152,-74.1227036,137128,138087,68066
18326,40.3893365,-74.02938759999999,104336,92021,76379
18327,40.3525084,-74.0989811,167649,300000,71636
18328,40.3353611,-74.1327227,168103,300000,78684
18329,40.7200828,-74.2032278,39515,28565,42388
18330,40.4482789,-74.1458229,69279,68091,50611
18331,40.43662929999999,-74.1939049,79495,70315,58183
18332,40.431358200000005,-74.16823149999999,116527,127692,74971
18333,40.415434399999995,-74.19597590000001,107476,300000,57165
18334,40.4137475,-74.220315,101598,98132,59812
18335,40.40761,-74.2424185,105102,300000,59369
18336,40.357347499999996,-74.17964649999999,159715,300000,84209
18337,40.3529839,-74.0637224,108890,300000,56133
18338,40.354954299999996,-74.0085069,171400,300000,86346
18339,40.336952200000006,-74.03453470000001,168139,167235,71959
18340,40.724016299999995,-74.1537615,69971,60264,46173
18341,40.2965938,-74.0799912,0,0,0
18342,40.2826335,-74.0547004,99944,94156,66023
18343,40.3110194,-73.9963613,95007,300000,62807
18344,40.3005979,-73.9806535,55927,300000,27999
18345,40.2867941,-73.9866048,98026,78706,74098
18346,40.258711100000006,-74.0083879,68925,56694,68057
18347,40.239467499999996,-74.0639309,138378,137576,74768
18348,40.220844899999996,-74.0059845,57709,27268,56899
18349,40.225576399999994,-74.01622809999999,65791,300000,42041
18350,40.2118195,-74.0069439,54290,36321,39327
18351,40.73413370000001,-74.1767784,34812,26273,33372
18352,40.212239600000004,-74.041434,48430,47532,31737
18353,40.1930665,-74.0444608,103334,98806,48929
18354,40.201604100000004,-74.0120565,90813,300000,46180
18355,40.174448100000006,-74.05455400000001,87498,300000,68370
18356,40.1497856,-74.07989659999998,115944,110070,82867
18357,40.1494828,-74.0461693,88230,300000,66476
18358,40.1527499,-74.0271714,119086,93109,79749
18359,40.10537479999999,-74.06342099999999,137152,136362,69760
18360,40.3526339,-74.277392,119024,300000,75180
18361,40.300707,-74.25889699999999,142405,125598,79463
18362,40.7741049,-74.16748829999999,40089,27429,39933
18363,40.3205127,-74.3481167,151841,141091,69549
18364,40.2971219,-74.33001540000001,134538,300000,62506
18365,40.257925799999995,-74.3566156,184668,300000,68962
18366,40.2407693,-74.2608369,125513,300000,71078
18367,40.1990011,-74.3214224,109669,300000,92049
18368,40.261754100000005,-74.2832,78237,69785,51895
18369,40.1681643,-74.2144882,116418,300000,62533
18370,40.149536700000006,-74.2039869,125352,300000,63270
18371,40.2013908,-74.1678386,71527,59371,51980
18372,40.3264505,-74.05737309999999,130308,300000,73509
18373,40.764483899999995,-74.2096265,31767,23087,31465
18374,40.2055383,-74.460374,165493,172032,76064
18375,40.961371500000006,-74.288783,95359,300000,77620
18376,40.9660503,-74.3129097,79427,63331,61355
18377,40.9643791,-74.36335129999999,153773,166006,79965
18378,40.868809999999996,-74.34941529999999,157448,300000,76134
18379,39.34263370000001,-74.47519720000001,66776,46583,58578
18380,40.903800200000006,-74.4003829,126059,300000,63539
18381,40.908915500000006,-74.46764399999999,93631,69015,79424
18382,40.842859999999995,-74.4993202,100179,88561,70365
18383,40.8831604,-74.38787109999998,115474,300000,62480
18384,40.8623045,-74.3631316,67780,63636,40109
18385,40.7516836,-74.2187781,47472,36782,44206
18386,40.8500229,-74.44439840000001,99905,97512,56872
18387,40.828425200000005,-74.416453,134231,128486,75246
18388,40.841108,-74.47286109999999,110019,88486,74940
18389,40.7295047,-74.3900003,153985,162811,86881
18390,40.7578896,-74.40560140000001,97604,78797,67217
18391,40.7863835,-74.4418393,164115,157161,78305
18392,40.796518799999994,-74.5221625,112867,101280,80519
18393,40.7884568,-74.47646390000001,152672,180699,94148
18394,40.730366100000005,-74.43573559999999,139880,113352,81626
18395,40.8958526,-74.5173232,81034,300000,50575
18396,40.711794299999994,-74.2342821,59189,47692,42503
18397,40.914387299999994,-74.5495033,94230,92280,49145
18398,40.9674186,-74.6233915,86261,81769,54582
18399,40.8776144,-74.56793940000001,72747,300000,55347
18400,40.8780875,-74.60117640000001,81764,91226,46278
18401,40.9091176,-74.6694238,105768,300000,63205
18402,40.8761545,-74.5435866,50780,40656,40620
18403,40.8436343,-74.55783149999999,175108,300000,71931
18404,40.8317224,-74.69824840000001,99713,93077,67778
18405,40.8828261,-74.75609449999999,119379,300000,57309
18406,40.764137100000006,-74.7661989,143676,300000,71336
18407,40.8125569,-74.15751540000001,69279,55678,59262
18408,40.091944399999996,-74.0430873,111228,89923,82257
18409,40.0769737,-74.07254920000001,92749,81461,63069
18410,40.0918567,-74.10886740000001,87928,89243,51278
18411,40.086761100000004,-74.1337542,72745,27473,75641
18412,40.0690244,-74.0984807,104728,96171,61467
18413,40.0454184,-74.15148590000001,105101,300000,75678
18414,40.0297211,-74.1170088,75093,300000,49200
18415,40.086577399999996,-74.1684691,90617,300000,50205
18416,40.0949484,-74.2121791,30430,18757,33375
18417,40.0885917,-74.2393408,57918,38041,56298
18418,40.785193799999995,-74.1790842,61843,53365,44719
18419,40.0400507,-74.1688997,50970,300000,45624
18420,40.151582,-74.283849,142766,300000,59676
18421,40.074051399999995,-74.3651562,71436,48008,62479
18422,40.0710312,-74.5001409,102962,300000,52638
18423,39.9576089,-74.3451671,44370,42619,26124
18424,40.005347799999996,-74.2726602,52933,39842,40734
18425,40.0131186,-74.3203559,76800,300000,47403
18426,40.0229179,-74.20461999999999,158538,300000,74698
18427,40.0102821,-74.11782600000001,90126,300000,46632
18428,39.97913270000001,-74.12022940000001,80526,300000,50200
18429,40.783863000000004,-74.19649940000001,68504,64978,48406
18430,39.97366029999999,-74.1920243,50837,44654,36198
18431,39.9684426,-74.1656301,89444,300000,53855
18432,39.9455672,-74.1182594,68293,57743,56760
18433,39.92409910000001,-74.1980522,90318,71819,60769
18434,39.9217153,-74.08061359999999,72158,56216,54751
18435,39.9360583,-74.16978950000001,100817,102910,63214
18436,39.903248,-74.1626146,112856,104644,60396
18437,39.9645117,-74.2743829,38688,31255,35468
18438,39.8703636,-74.3055193,114667,300000,44107
18439,39.8553503,-74.1612071,75956,59305,62449
18440,40.8112799,-74.2087416,73226,56800,63892
18441,39.7898794,-74.2340992,0,0,0
18442,39.76229,-74.2000755,96155,84962,60409
18443,39.7303717,-74.3263736,90800,82318,52695
18444,39.6993271,-74.2121369,105438,86053,76277
18445,39.584320299999995,-74.35140200000001,49955,43624,36004
18446,39.6138123,-74.2369772,0,0,0
18447,39.7315243,-74.1270493,66202,300000,56959
18448,39.985553700000004,-74.43716009999999,0,0,0
18449,41.035257200000004,-74.333731,90333,77810,57043
18450,40.867914899999995,-74.1774543,111510,113224,72732
18451,40.7931915,-74.2318321,63430,44011,54098
18452,40.865508399999996,-74.16380550000001,84332,300000,50843
18453,40.846014399999994,-74.1507355,92309,300000,62706
18454,40.863163799999995,-74.1464447,81284,84887,54118
18455,40.8784518,-74.1535647,71735,63035,53257
18456,40.8795646,-74.1423883,73578,300000,45362
18457,40.879709999999996,-74.1306877,72058,66467,53195
18458,40.933246399999994,-74.1849358,68444,300000,60422
18459,40.957995399999994,-74.1512694,91301,57492,76330
18460,40.8719385,-74.20101640000001,90511,70033,73300
18461,40.963617799999994,-74.1852806,112774,300000,73538
18462,40.7633953,-74.2353303,34701,27680,31362
18463,40.8687628,-74.1291428,57659,37136,44754
18464,40.8458783,-74.13865179999999,132678,300000,75406
18465,40.85393010000001,-74.12994640000001,49130,31192,49987
18466,40.8622707,-74.131012,30740,28196,18979
18467,40.9248187,-74.1927553,56567,35508,54416
18468,40.92517539999999,-74.1843935,39837,26263,36220
18469,40.9331231,-74.1576349,26419,21788,18801
18470,40.9293892,-74.1488975,60966,38624,59153
18471,40.922522799999996,-74.16305770000001,33586,25563,30469
18472,40.9091589,-74.1862517,48078,51376,26541
18473,40.7186695,-74.2597557,86690,70963,60146
18474,40.9153922,-74.1576078,39501,27203,38139
18475,40.91881179999999,-74.1384458,64101,300000,70872
18476,40.905805799999996,-74.1613004,21466,14975,29180
18477,40.897188299999996,-74.1439983,55167,52033,36834
18478,40.9885141,-74.2884319,96207,300000,43427
18479,40.941520399999995,-74.1744353,68558,63968,43851
18480,40.9055976,-74.2243488,79081,73393,52282
18481,41.046365,-74.2880854,94371,86612,65392
18482,40.977010299999996,-74.2610348,99914,300000,54836
18483,40.9537751,-74.2282232,82689,76071,51867
18484,40.7855701,-74.322162,129273,122704,74808
18485,40.9570626,-74.2633978,139772,300000,77310
18486,40.910421,-74.26421429999999,85832,61006,65426
18487,41.122024200000006,-74.3806122,105688,300000,55457
18488,40.8990283,-74.19384090000001,89314,92281,57122
18489,40.922853,-74.1748648,5000,4790,2451
18490,40.9303636,-73.98662850000001,88548,79340,58353
18491,39.7107743,-75.46261390000001,71633,49399,60159
18492,39.6123748,-75.2095489,85066,76035,52639
18493,39.52935479999999,-75.39224279999999,75313,68387,50269
18494,39.5978191,-75.511333,72581,51098,51684
18495,39.4172705,-75.4898042,0,0,0
18496,40.8645004,-74.2599958,175834,197967,79140
18497,40.5637222,-74.611879,58279,56330,41977
18498,40.57913679999999,-74.6717188,137455,300000,73045
18499,40.583625299999994,-74.5702588,126516,129070,87045
18500,40.5636033,-74.53382629999999,60641,49362,46492
18501,40.5398323,-74.5959339,72918,60813,59912
18502,40.6108245,-74.4534275,89264,300000,54863
18503,40.6038315,-74.48320799999999,131339,300000,77204
18504,40.64284489999999,-74.4362333,134247,112658,90884
18505,40.6700131,-74.5367546,123103,106279,77248
18506,40.6541383,-74.6362046,98712,92048,64526
18507,40.7349696,-74.2058432,42871,28690,38636
18508,40.495559,-74.5002698,109122,108733,53187
18509,40.4952648,-74.4778495,101529,300000,54306
18510,40.4701508,-74.53404920000001,84311,72800,61837
18511,40.4825302,-74.7265074,124648,104212,78629
18512,40.536274799999994,-74.6500414,159934,171606,73225
18513,40.5395894,-74.6264178,85719,79535,49855
18514,40.672624,-74.5610025,106438,300000,64833
18515,40.5154937,-74.525325,121577,112498,76718
18516,41.2415016,-74.5363043,118932,300000,65126
18517,41.1681594,-74.5116448,81567,300000,52663
18518,39.8672966,-75.1856214,67619,57256,47888
18519,41.18625,-74.82813709999999,88196,75042,59618
18520,41.160050700000006,-74.717388,72336,68300,44154
18521,41.096660899999996,-74.586584,67169,50918,51007
18522,41.0485693,-74.5785436,149641,300000,76963
18523,41.008604299999995,-74.7163057,121747,111307,70334
18524,41.074125,-74.86887790000002,79981,300000,62607
18525,40.929716799999994,-74.7507171,114511,115956,62002
18526,40.9462866,-74.6486318,92075,78370,68561
18527,40.6570525,-74.19219840000001,64682,59689,48115
18528,40.643120399999994,-74.20437079999999,45374,38543,41011
18529,39.8338191,-75.14755759999998,54085,35773,52631
18530,40.651464000000004,-74.20377679999999,60087,300000,35321
18531,40.663508,-74.2021344,58132,42072,48887
18532,40.6717643,-74.2085077,41395,37994,28782
18533,40.6767985,-74.2173338,64216,51978,46675
18534,40.6621458,-74.2251974,46712,37216,38647
18535,40.6689206,-74.2411012,95770,83027,58870
18536,40.702355299999994,-74.2226459,75482,69672,47009
18537,40.6879246,-74.2197791,112794,102562,69347
18538,40.7073154,-74.2732075,68396,77264,54100
18539,40.711647799999994,-74.2892092,95174,91261,57830
18540,39.7545144,-75.0825843,117642,114167,60663
18541,40.698323200000004,-74.2657313,93516,300000,72984
18542,40.684912100000005,-74.2674327,117215,108629,63743
18543,40.677419799999996,-74.28934100000001,95555,113894,48886
18544,40.666393799999994,-74.2554238,91199,57098,81079
18545,40.6584514,-74.26548309999998,58009,32007,58669
18546,40.645885799999995,-74.26892990000002,84751,74277,52587
18547,40.6486458,-74.2375406,55436,30524,44551
18548,40.6402344,-74.277425,95093,82904,66519
18549,40.6251519,-74.2640592,92891,87999,49061
18550,40.621326200000006,-74.22511440000001,75608,63870,50541
18551,39.737057799999995,-75.1236416,86478,70826,58046
18552,40.619618100000004,-74.2795894,87772,300000,51197
18553,40.5983563,-74.27840090000001,43310,24511,38025
